,fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude,Brewery_Count
236,6103,CA,"Tehama County, CA",51672.0,15.5,40.12616,-122.232276,1.0
237,6105,CA,"Trinity County, CA",43881.0,19.7,40.64772,-123.11440400000001,0.0
238,6107,CA,"Tulare County, CA",56776.0,14.3,36.23045,-118.780542,2.0
239,6109,CA,"Tuolumne County, CA",64729.0,20.0,38.02145,-119.964708,0.0
240,6111,CA,"Ventura County, CA",91446.0,33.1,34.358740000000004,-119.13314299999999,13.0
241,6113,CA,"Yolo County, CA",70951.0,41.6,38.67927,-121.903178,8.0
242,6115,CA,"Yuba County, CA",56607.0,16.7,39.27003,-121.34428,0.0
243,8001,CO,"Adams County, CO",75341.0,23.6,39.87433,-104.331872,8.0
244,8003,CO,"Alamosa County, CO",38213.0,26.1,37.56844,-105.78804099999999,3.0
245,8005,CO,"Arapahoe County, CO",82364.0,42.2,39.64463,-104.331733,7.0
246,8007,CO,"Archuleta County, CO",57604.0,38.9,37.2024,-107.05086299999999,1.0
247,8009,CO,"Baca County, CO",38945.0,22.1,37.30314,-102.535457,0.0
248,8011,CO,"Bent County, CO",35764.0,12.4,37.93189,-103.077584,0.0
249,8013,CO,"Boulder County, CO",88341.0,60.8,40.09483,-105.39838200000001,26.0
250,8014,CO,"Broomfield County/city, CO",106892.0,55.5,39.953379999999996,-105.052125,2.0
251,8015,CO,"Chaffee County, CO",60331.0,33.5,38.73825,-106.31697199999999,3.0
252,8017,CO,"Cheyenne County, CO",52337.0,20.0,38.835390000000004,-102.604585,0.0
253,8019,CO,"Clear Creek County, CO",79900.0,46.5,39.6894,-105.670791,3.0
254,8021,CO,"Conejos County, CO",40944.0,20.2,37.213409999999996,-106.176447,0.0
255,8023,CO,"Costilla County, CO",34731.0,19.1,37.27755,-105.42894,0.0
256,8025,CO,"Crowley County, CO",38224.0,9.6,38.32196,-103.787562,0.0
257,8027,CO,"Custer County, CO",57381.0,36.9,38.10199,-105.373515,0.0
258,8029,CO,"Delta County, CO",51525.0,21.2,38.86176,-107.86475700000001,2.0
259,8031,CO,"Denver County/city, CO",75456.0,47.9,39.76185,-104.880625,61.0
260,8033,CO,"Dolores County, CO",50232.0,21.3,37.7476,-108.530383,0.0
261,8035,CO,"Douglas County, CO",123697.0,57.9,39.326440000000005,-104.926199,5.0
262,8037,CO,"Eagle County, CO",89268.0,48.1,39.63064,-106.692944,2.0
263,8039,CO,"Elbert County, CO",101733.0,35.9,39.31082,-104.117928,0.0
264,8041,CO,"El Paso County, CO",72675.0,37.9,38.82738,-104.527472,16.0
265,8043,CO,"Fremont County, CO",52239.0,18.2,38.455659999999995,-105.421438,2.0
266,8045,CO,"Garfield County, CO",73788.0,30.0,39.59935,-107.90978,2.0
267,8047,CO,"Gilpin County, CO",74806.0,38.7,39.86108,-105.528947,1.0
268,8049,CO,"Grand County, CO",71029.0,37.8,40.123290000000004,-106.095876,2.0
269,8051,CO,"Gunnison County, CO",60408.0,55.3,38.66968,-107.07810800000001,3.0
270,8053,CO,"Hinsdale County, CO",61391.0,43.9,37.81163,-107.38340500000001,1.0
271,8055,CO,"Huerfano County, CO",39955.0,21.4,37.68782,-104.959928,0.0
272,8057,CO,"Jackson County, CO",53577.0,16.8,40.66343,-106.32924799999999,0.0
273,8059,CO,"Jefferson County, CO",89696.0,44.1,39.586459999999995,-105.24560100000001,20.0
274,8061,CO,"Kiowa County, CO",46901.0,21.5,38.38847,-102.75621,0.0
275,8063,CO,"Kit Carson County, CO",42951.0,18.9,39.30534,-102.603023,0.0
276,8065,CO,"Lake County, CO",56850.0,34.0,39.20432,-106.349696,1.0
277,8067,CO,"La Plata County, CO",77829.0,43.9,37.28737,-107.83971799999999,6.0
278,8069,CO,"Larimer County, CO",75332.0,46.3,40.663090000000004,-105.48213100000001,23.0
279,8071,CO,"Las Animas County, CO",43452.0,19.7,37.31883,-104.04411,1.0
280,8073,CO,"Lincoln County, CO",43077.0,12.8,38.99374,-103.50755500000001,0.0
281,8075,CO,"Logan County, CO",58429.0,20.5,40.72809,-103.090464,0.0
282,8077,CO,"Mesa County, CO",60249.0,27.4,39.019490000000005,-108.46183700000002,6.0
283,8079,CO,"Mineral County, CO",63015.0,39.9,37.65148,-106.9323,0.0
284,8081,CO,"Moffat County, CO",63232.0,17.1,40.57398,-108.204521,0.0
285,8083,CO,"Montezuma County, CO",52641.0,28.6,37.338029999999996,-108.595786,4.0
286,8085,CO,"Montrose County, CO",50707.0,23.9,38.41343,-108.263042,3.0
287,8087,CO,"Morgan County, CO",57535.0,17.6,40.26235,-103.807092,0.0
288,8089,CO,"Otero County, CO",43723.0,17.7,37.884170000000005,-103.72126,0.0
289,8091,CO,"Ouray County, CO",72836.0,48.6,38.1506,-107.767133,4.0
290,8093,CO,"Park County, CO",77221.0,30.2,39.11891,-105.717648,1.0
291,8095,CO,"Phillips County, CO",53432.0,25.5,40.59471,-102.345105,0.0
292,8097,CO,"Pitkin County, CO",92820.0,63.1,39.21753,-106.915943,1.0
293,8099,CO,"Prowers County, CO",47051.0,17.4,37.95818,-102.392161,0.0
294,8101,CO,"Pueblo County, CO",51075.0,22.0,38.17066,-104.48989300000001,3.0
295,8103,CO,"Rio Blanco County, CO",65960.0,20.2,39.972609999999996,-108.20068500000001,0.0
296,8105,CO,"Rio Grande County, CO",48496.0,23.7,37.48576,-106.45321399999999,1.0
297,8107,CO,"Routt County, CO",87691.0,50.4,40.48316,-106.985289,3.0
298,8109,CO,"Saguache County, CO",37004.0,22.9,38.03395,-106.246675,0.0
299,8111,CO,"San Juan County, CO",50524.0,34.5,37.781079999999996,-107.670257,2.0
300,8113,CO,"San Miguel County, CO",77209.0,56.7,38.009370000000004,-108.42732600000001,1.0
301,8115,CO,"Sedgwick County, CO",42808.0,20.8,40.87157,-102.355358,0.0
302,8117,CO,"Summit County, CO",86570.0,51.0,39.62102,-106.137555,7.0
303,8119,CO,"Teller County, CO",70599.0,34.0,38.871990000000004,-105.182552,3.0
304,8121,CO,"Washington County, CO",53263.0,16.2,39.96541,-103.20960500000001,0.0
305,8123,CO,"Weld County, CO",78160.0,26.7,40.55579,-104.383649,11.0
306,8125,CO,"Yuma County, CO",52841.0,22.1,40.00063,-102.42264899999999,1.0
307,9001,CT,"Fairfield County, CT",96966.0,47.4,41.2281,-73.36675699999999,11.0
308,9003,CT,"Hartford County, CT",75336.0,37.8,41.80605,-72.732916,12.0
309,9005,CT,"Litchfield County, CT",81015.0,35.1,41.7919,-73.235428,1.0
310,9007,CT,"Middlesex County, CT",81721.0,41.5,41.43453,-72.524227,1.0
311,9009,CT,"New Haven County, CT",69687.0,34.9,41.34972,-72.900204,12.0
312,9011,CT,"New London County, CT",75226.0,33.3,41.478629999999995,-72.103452,4.0
313,9013,CT,"Tolland County, CT",90181.0,41.2,41.85808,-72.340977,1.0
314,9015,CT,"Windham County, CT",63309.0,24.1,41.825,-71.990702,3.0
315,10001,DE,"Kent County, DE",58804.0,23.6,39.09709,-75.50298199999999,3.0
316,10003,DE,"New Castle County, DE",76076.0,35.9,39.57592,-75.644132,5.0
317,10005,DE,"Sussex County, DE",64839.0,26.5,38.67751,-75.335495,7.0
318,11001,DC,District of Columbia,90395.0,57.6,38.90415,-77.017094,16.0
319,12001,FL,"Alachua County, FL",49880.0,42.5,29.67574,-82.357221,4.0
320,12003,FL,"Baker County, FL",60454.0,13.4,30.324440000000003,-82.302284,1.0
321,12005,FL,"Bay County, FL",58376.0,22.8,30.23756,-85.631348,2.0
322,12007,FL,"Bradford County, FL",47509.0,10.6,29.94693,-82.16679599999999,0.0
323,12009,FL,"Brevard County, FL",57582.0,29.3,28.29828,-80.700384,5.0
324,12011,FL,"Broward County, FL",61429.0,31.9,26.19352,-80.476658,8.0
325,12013,FL,"Calhoun County, FL",41399.0,9.9,30.3888,-85.197916,0.0
326,12015,FL,"Charlotte County, FL",54756.0,23.2,26.86883,-81.94085799999999,0.0
327,12017,FL,"Citrus County, FL",49762.0,17.6,28.843629999999997,-82.524796,2.0
328,12019,FL,"Clay County, FL",75776.0,24.1,29.98712,-81.858147,0.0
329,12021,FL,"Collier County, FL",76415.0,36.2,26.11871,-81.40088399999999,1.0
330,12023,FL,"Columbia County, FL",47087.0,15.6,30.22131,-82.623127,1.0
331,12027,FL,"DeSoto County, FL",41673.0,11.4,27.190579999999997,-81.806253,0.0
332,12029,FL,"Dixie County, FL",39793.0,9.4,29.5809,-83.195666,0.0
333,12031,FL,"Duval County, FL",58339.0,29.2,30.33525,-81.648113,14.0
334,12033,FL,"Escambia County, FL",52822.0,26.4,30.611659999999997,-87.33904,4.0
335,12035,FL,"Flagler County, FL",62831.0,24.4,29.474890000000002,-81.286362,1.0
336,12037,FL,"Franklin County, FL",47504.0,17.1,29.81018,-84.799174,1.0
337,12039,FL,"Gadsden County, FL",42975.0,16.7,30.57917,-84.612783,0.0
338,12041,FL,"Gilchrist County, FL",46171.0,14.2,29.72346,-82.795801,0.0
339,12043,FL,"Glades County, FL",45412.0,9.9,26.95481,-81.19082,0.0
340,12045,FL,"Gulf County, FL",53228.0,17.7,29.907259999999997,-85.256537,0.0
341,12047,FL,"Hamilton County, FL",39241.0,9.3,30.4911,-82.951049,0.0
342,12049,FL,"Hardee County, FL",41430.0,10.4,27.49285,-81.82158000000001,0.0
343,12051,FL,"Hendry County, FL",45107.0,8.2,26.539340000000003,-81.151584,0.0
344,12053,FL,"Hernando County, FL",50705.0,17.5,28.567909999999998,-82.464835,2.0
345,12055,FL,"Highlands County, FL",45723.0,17.0,27.34263,-81.340921,0.0
346,12057,FL,"Hillsborough County, FL",61133.0,32.7,27.90659,-82.349568,14.0
347,12059,FL,"Holmes County, FL",38874.0,10.3,30.866220000000002,-85.81295899999999,0.0
348,12061,FL,"Indian River County, FL",61173.0,28.3,27.700640000000003,-80.574803,3.0
349,12063,FL,"Jackson County, FL",40543.0,13.4,30.787809999999997,-85.210374,0.0
350,12065,FL,"Jefferson County, FL",47192.0,22.0,30.424559999999996,-83.89085899999999,0.0
351,12067,FL,"Lafayette County, FL",45480.0,15.8,29.990070000000003,-83.17851,0.0
352,12069,FL,"Lake County, FL",57660.0,22.7,28.76411,-81.712282,2.0
