fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18,Latitude,Longitude
5089,AR,"Marion County, AR",38760.00,17.2,36.26666,-92.678588
5091,AR,"Miller County, AR",50905.00,16.6,33.30551,-93.901509
5093,AR,"Mississippi County, AR",39990.00,12.8,35.76694,-90.052209
5095,AR,"Monroe County, AR",34289.00,10.5,34.67951,-91.203314
5097,AR,"Montgomery County, AR",39591.00,10.8,34.54565,-93.664147
5099,AR,"Nevada County, AR",36528.00,15.4,33.6667,-93.305072
5101,AR,"Newton County, AR",37648.00,16.2,35.91006,-93.215084
5103,AR,"Ouachita County, AR",46393.00,16,33.59116,-92.878418
5105,AR,"Perry County, AR",50560.00,11.9,34.94636,-92.926877
5107,AR,"Phillips County, AR",31521.00,14,34.42584,-90.848386
5109,AR,"Pike County, AR",44426.00,14.7,34.15819,-93.658659
5111,AR,"Poinsett County, AR",40536.00,10.1,35.56898,-90.680595
5113,AR,"Polk County, AR",39722.00,13.3,34.49092,-94.230884
5115,AR,"Pope County, AR",47519.00,22,35.4553,-93.031535
5117,AR,"Prairie County, AR",46205.00,15.1,34.82823,-91.5572
5119,AR,"Pulaski County, AR",52684.00,34.1,34.77399,-92.316515
5121,AR,"Randolph County, AR",42875.00,14,36.3413,-91.028441
5123,AR,"St. Francis County, AR",34389.00,10.6,35.01444,-90.742199
5125,AR,"Saline County, AR",66944.00,26.1,34.64853,-92.674463
5127,AR,"Scott County, AR",38065.00,9.1,34.85887,-94.063641
5129,AR,"Searcy County, AR",34712.00,12.5,35.90966,-92.699351
5131,AR,"Sebastian County, AR",48945.00,19.7,35.19698,-94.274989
5133,AR,"Sevier County, AR",43493.00,11.5,33.99461,-94.24329
5135,AR,"Sharp County, AR",37591.00,11.3,36.1734,-91.471069
5137,AR,"Stone County, AR",36930.00,12.8,35.85699,-92.140494
5139,AR,"Union County, AR",46602.00,20.8,33.16822,-92.598145
5141,AR,"Van Buren County, AR",38096.00,14.1,35.58296,-92.515977
5143,AR,"Washington County, AR",52158.00,32.8,35.97121,-94.218417
5145,AR,"White County, AR",46388.00,21.4,35.25472,-91.753158
5147,AR,"Woodruff County, AR",36568.00,12,35.18907,-91.244418
5149,AR,"Yell County, AR",44469.00,13.5,34.99771,-93.408303
6001,CA,"Alameda County, CA",107589.00,46,37.64808,-121.913304
6003,CA,"Alpine County, CA",58112.00,30,38.61761,-119.798999
6005,CA,"Amador County, CA",62640.00,20.3,38.44355,-120.653856
6007,CA,"Butte County, CA",58394.00,26.5,39.66596,-121.601919
6009,CA,"Calaveras County, CA",68248.00,18.7,38.18784,-120.555115
6011,CA,"Colusa County, CA",59048.00,15.4,39.17774,-122.237563
6013,CA,"Contra Costa County, CA",106555.00,41.7,37.91948,-121.951543
6015,CA,"Del Norte County, CA",48979.00,14.3,41.7499,-123.980998
6017,CA,"El Dorado County, CA",86202.00,33.7,38.78553,-120.534398
6019,CA,"Fresno County, CA",56926.00,20.7,36.76101,-119.655019
6021,CA,"Glenn County, CA",55682.00,13.9,39.60255,-122.4017
6023,CA,"Humboldt County, CA",51134.00,29.8,40.70667,-123.925818
6025,CA,"Imperial County, CA",48102.00,14.5,33.04082,-115.355395
6027,CA,"Inyo County, CA",59605.00,26.1,36.56198,-117.403927
6029,CA,"Kern County, CA",53245.00,16.1,35.34663,-118.729506
6031,CA,"Kings County, CA",57297.00,13.5,36.07248,-119.81553
6033,CA,"Lake County, CA",46897.00,15.8,39.0948,-122.746757
6035,CA,"Lassen County, CA",53613.00,12,40.72109,-120.629931
6037,CA,"Los Angeles County, CA",72721.00,31.8,34.1964,-118.261862
6039,CA,"Madera County, CA",61105.00,14.5,37.21004,-119.749852
6041,CA,"Marin County, CA",112069.00,58.8,38.05182,-122.745974
6043,CA,"Mariposa County, CA",52760.00,23.4,37.57003,-119.91286
6045,CA,"Mendocino County, CA",52309.00,24.7,39.43239,-123.442881
6047,CA,"Merced County, CA",59733.00,14,37.19481,-120.722802
6049,CA,"Modoc County, CA",45311.00,15.9,41.59292,-120.71837
6051,CA,"Mono County, CA",66226.00,30.6,37.91584,-118.875167
6053,CA,"Monterey County, CA",76509.00,24.5,36.24011,-121.315573
6055,CA,"Napa County, CA",90230.00,34.9,38.50735,-122.325995
6057,CA,"Nevada County, CA",69550.00,36.6,39.29519,-120.773446
6059,CA,"Orange County, CA",95761.00,39.9,33.67569,-117.777207
6061,CA,"Placer County, CA",97688.00,38.6,39.06203,-120.722718
6063,CA,"Plumas County, CA",59376.00,23.5,39.99517,-120.829516
6065,CA,"Riverside County, CA",72905.00,21.8,33.72983,-116.002239
6067,CA,"Sacramento County, CA",71891.00,30.4,38.45001,-121.340441
6069,CA,"San Benito County, CA",84209.00,19.7,36.6107,-121.085296
6071,CA,"San Bernardino County, CA",67398.00,20.3,34.85722,-116.181197
6073,CA,"San Diego County, CA",83576.00,38.1,33.0236,-116.776117
6075,CA,"San Francisco County/city, CA",121795.00,57.1,37.72724,-123.032229
6077,CA,"San Joaquin County, CA",68458.00,18.4,37.93503,-121.272237
6079,CA,"San Luis Obispo County, CA",76599.00,34.6,35.38523,-120.44754
6081,CA,"San Mateo County, CA",135234.00,49.9,37.41466,-122.371542
6083,CA,"Santa Barbara County, CA",74530.00,33.8,34.53738,-120.038485
6085,CA,"Santa Clara County, CA",132444.00,51.3,37.22078,-121.690622
6087,CA,"Santa Cruz County, CA",85770.00,40,37.01249,-122.007205
6089,CA,"Shasta County, CA",61464.00,22.2,40.76052,-122.04355
6091,CA,"Sierra County, CA",55862.00,18.7,39.57693,-120.521993
6093,CA,"Siskiyou County, CA",45954.00,22.5,41.58799,-122.533287
6095,CA,"Solano County, CA",85704.00,26.2,38.26723,-121.939594
6097,CA,"Sonoma County, CA",87084.00,34.9,38.53257,-122.945194
6099,CA,"Stanislaus County, CA",62761.00,16.9,37.56238,-121.002656
6101,CA,"Sutter County, CA",60910.00,17.7,39.03526,-121.702758
6103,CA,"Tehama County, CA",51672.00,15.5,40.12616,-122.232276
6105,CA,"Trinity County, CA",43881.00,19.7,40.64772,-123.114404
6107,CA,"Tulare County, CA",56776.00,14.3,36.23045,-118.780542
6109,CA,"Tuolumne County, CA",64729.00,20,38.02145,-119.964708
6111,CA,"Ventura County, CA",91446.00,33.1,34.35874,-119.133143
6113,CA,"Yolo County, CA",70951.00,41.6,38.67927,-121.903178
6115,CA,"Yuba County, CA",56607.00,16.7,39.27003,-121.34428
8001,CO,"Adams County, CO",75341.00,23.6,39.87433,-104.331872
8003,CO,"Alamosa County, CO",38213.00,26.1,37.56844,-105.788041
8005,CO,"Arapahoe County, CO",82364.00,42.2,39.64463,-104.331733
8007,CO,"Archuleta County, CO",57604.00,38.9,37.2024,-107.050863
8009,CO,"Baca County, CO",38945.00,22.1,37.30314,-102.535457
8011,CO,"Bent County, CO",35764.00,12.4,37.93189,-103.077584
8013,CO,"Boulder County, CO",88341.00,60.8,40.09483,-105.398382
8014,CO,"Broomfield County/city, CO",106892.00,55.5,39.95338,-105.052125
8015,CO,"Chaffee County, CO",60331.00,33.5,38.73825,-106.316972
8017,CO,"Cheyenne County, CO",52337.00,20,38.83539,-102.604585
8019,CO,"Clear Creek County, CO",79900.00,46.5,39.6894,-105.670791
8021,CO,"Conejos County, CO",40944.00,20.2,37.21341,-106.176447
8023,CO,"Costilla County, CO",34731.00,19.1,37.27755,-105.42894
8025,CO,"Crowley County, CO",38224.00,9.6,38.32196,-103.787562
8027,CO,"Custer County, CO",57381.00,36.9,38.10199,-105.373515
8029,CO,"Delta County, CO",51525.00,21.2,38.86176,-107.864757
8031,CO,"Denver County/city, CO",75456.00,47.9,39.76185,-104.880625
8033,CO,"Dolores County, CO",50232.00,21.3,37.7476,-108.530383
8035,CO,"Douglas County, CO",123697.00,57.9,39.32644,-104.926199
8037,CO,"Eagle County, CO",89268.00,48.1,39.63064,-106.692944
8039,CO,"Elbert County, CO",101733.00,35.9,39.31082,-104.117928
8041,CO,"El Paso County, CO",72675.00,37.9,38.82738,-104.527472
8043,CO,"Fremont County, CO",52239.00,18.2,38.45566,-105.421438
8045,CO,"Garfield County, CO",73788.00,30,39.59935,-107.90978
8047,CO,"Gilpin County, CO",74806.00,38.7,39.86108,-105.528947
8049,CO,"Grand County, CO",71029.00,37.8,40.12329,-106.095876
8051,CO,"Gunnison County, CO",60408.00,55.3,38.66968,-107.078108
8053,CO,"Hinsdale County, CO",61391.00,43.9,37.81163,-107.383405
8055,CO,"Huerfano County, CO",39955.00,21.4,37.68782,-104.959928
8057,CO,"Jackson County, CO",53577.00,16.8,40.66343,-106.329248
8059,CO,"Jefferson County, CO",89696.00,44.1,39.58646,-105.245601
8061,CO,"Kiowa County, CO",46901.00,21.5,38.38847,-102.75621
8063,CO,"Kit Carson County, CO",42951.00,18.9,39.30534,-102.603023
8065,CO,"Lake County, CO",56850.00,34,39.20432,-106.349696
8067,CO,"La Plata County, CO",77829.00,43.9,37.28737,-107.839718
8069,CO,"Larimer County, CO",75332.00,46.3,40.66309,-105.482131
8071,CO,"Las Animas County, CO",43452.00,19.7,37.31883,-104.04411
8073,CO,"Lincoln County, CO",43077.00,12.8,38.99374,-103.507555
8075,CO,"Logan County, CO",58429.00,20.5,40.72809,-103.090464
8077,CO,"Mesa County, CO",60249.00,27.4,39.01949,-108.461837
8079,CO,"Mineral County, CO",63015.00,39.9,37.65148,-106.9323
