fips_txt,Stabr,area_name,median_HHI_2019,bach_deg_pct_14to18
51147,VA,"Prince Edward County, VA","44,586",28.1
51149,VA,"Prince George County, VA","74,518",24
51153,VA,"Prince William County, VA","106,208",40.1
51155,VA,"Pulaski County, VA","54,086",19.4
51157,VA,"Rappahannock County, VA","79,086",32.9
51159,VA,"Richmond County, VA","49,758",15.7
51161,VA,"Roanoke County, VA","71,742",34.8
51163,VA,"Rockbridge County, VA","58,501",26.5
51165,VA,"Rockingham County, VA","67,242",25.9
51167,VA,"Russell County, VA","40,345",13.5
51169,VA,"Scott County, VA","41,288",14.4
51171,VA,"Shenandoah County, VA","59,087",20.1
51173,VA,"Smyth County, VA","41,964",14.3
51175,VA,"Southampton County, VA","62,327",17.8
51177,VA,"Spotsylvania County, VA","90,262",31.5
51179,VA,"Stafford County, VA","109,090",39.8
51181,VA,"Surry County, VA","59,069",17.6
51183,VA,"Sussex County, VA","45,134",12.6
51185,VA,"Tazewell County, VA","43,619",15.3
51187,VA,"Warren County, VA","69,878",21.1
51191,VA,"Washington County, VA","52,387",22.5
51193,VA,"Westmoreland County, VA","54,885",20.3
51195,VA,"Wise County, VA","42,372",14.5
51197,VA,"Wythe County, VA","48,543",18.5
51199,VA,"York County, VA","91,535",45.4
51510,VA,"Alexandria city, VA","102,589",62.1
51520,VA,"Bristol city, VA","37,678",24.1
51530,VA,"Buena Vista city, VA","44,752",15.9
51540,VA,"Charlottesville city, VA","58,717",52.6
51550,VA,"Chesapeake city, VA","77,361",32.5
51570,VA,"Colonial Heights city, VA","57,688",23.2
51580,VA,"Covington city, VA","41,842",15.3
51590,VA,"Danville city, VA","36,073",18.4
51595,VA,"Emporia city, VA","38,631",13.4
51600,VA,"Fairfax city, VA","106,430",58.7
51610,VA,"Falls Church city, VA","137,849",78.5
51620,VA,"Franklin city, VA","45,433",21.1
51630,VA,"Fredericksburg city, VA","62,121",42.1
51640,VA,"Galax city, VA","37,229",12.4
51650,VA,"Hampton city, VA","55,816",26.8
51660,VA,"Harrisonburg city, VA","48,189",36
51670,VA,"Hopewell city, VA","38,293",13.5
51678,VA,"Lexington city, VA","54,204",39.5
51680,VA,"Lynchburg city, VA","50,612",34.8
51683,VA,"Manassas city, VA","84,405",29.7
51685,VA,"Manassas Park city, VA","83,145",29.2
51690,VA,"Martinsville city, VA","37,814",21.3
51700,VA,"Newport News city, VA","53,022",25.5
51710,VA,"Norfolk city, VA","52,437",28
51720,VA,"Norton city, VA","38,062",16.9
51730,VA,"Petersburg city, VA","40,240",18
51735,VA,"Poquoson city, VA","98,217",42.8
51740,VA,"Portsmouth city, VA","50,411",21.3
51750,VA,"Radford city, VA","41,530",39.1
51760,VA,"Richmond city, VA","50,949",38.5
51770,VA,"Roanoke city, VA","45,534",23.8
51775,VA,"Salem city, VA","54,888",29.1
51790,VA,"Staunton city, VA","54,296",34
51800,VA,"Suffolk city, VA","77,847",28.1
51810,VA,"Virginia Beach city, VA","78,491",35.2
51820,VA,"Waynesboro city, VA","44,619",25
51830,VA,"Williamsburg city, VA","56,569",56.7
51840,VA,"Winchester city, VA","60,254",33.9
53001,WA,"Adams County, WA","53,535",13.6
53003,WA,"Asotin County, WA","54,776",20.5
53005,WA,"Benton County, WA","72,847",30
53007,WA,"Chelan County, WA","59,838",26.7
53009,WA,"Clallam County, WA","57,571",26.1
53011,WA,"Clark County, WA","80,407",29.8
53013,WA,"Columbia County, WA","56,338",24.9
53015,WA,"Cowlitz County, WA","57,316",16.6
53017,WA,"Douglas County, WA","63,086",19.2
53019,WA,"Ferry County, WA","47,463",18.2
53021,WA,"Franklin County, WA","63,575",17.3
53023,WA,"Garfield County, WA","54,555",25.2
53025,WA,"Grant County, WA","57,152",17.6
53027,WA,"Grays Harbor County, WA","59,346",15.8
53029,WA,"Island County, WA","72,173",33
53031,WA,"Jefferson County, WA","60,556",41.8
53033,WA,"King County, WA","102,338",51.4
53035,WA,"Kitsap County, WA","79,268",32.2
53037,WA,"Kittitas County, WA","59,172",34.8
53039,WA,"Klickitat County, WA","60,567",28.9
53041,WA,"Lewis County, WA","58,525",16.8
53043,WA,"Lincoln County, WA","60,849",23.6
53045,WA,"Mason County, WA","63,689",18
53047,WA,"Okanogan County, WA","44,777",19
53049,WA,"Pacific County, WA","50,521",18
53051,WA,"Pend Oreille County, WA","51,950",20.2
53053,WA,"Pierce County, WA","78,779",26.4
53055,WA,"San Juan County, WA","69,113",48.6
53057,WA,"Skagit County, WA","67,551",26.3
53059,WA,"Skamania County, WA","69,163",23.8
53061,WA,"Snohomish County, WA","89,119",31.9
53063,WA,"Spokane County, WA","59,976",30.4
53065,WA,"Stevens County, WA","55,000",18.5
53067,WA,"Thurston County, WA","77,890",35.7
53069,WA,"Wahkiakum County, WA","61,123",19
53071,WA,"Walla Walla County, WA","60,202",28.6
53073,WA,"Whatcom County, WA","68,656",33.9
53075,WA,"Whitman County, WA","45,906",49.5
53077,WA,"Yakima County, WA","55,674",16
54001,WV,"Barbour County, WV","39,710",16.6
54003,WV,"Berkeley County, WV","63,012",21
54005,WV,"Boone County, WV","43,697",8.4
54007,WV,"Braxton County, WV","39,651",15.1
54009,WV,"Brooke County, WV","50,900",19.4
54011,WV,"Cabell County, WV","42,125",25.7
54013,WV,"Calhoun County, WV","37,307",11
54015,WV,"Clay County, WV","41,923",9.5
54017,WV,"Doddridge County, WV","50,642",15.7
54019,WV,"Fayette County, WV","41,430",15.2
54021,WV,"Gilmer County, WV","40,373",14.4
54023,WV,"Grant County, WV","47,400",14.4
54025,WV,"Greenbrier County, WV","43,564",19.9
54027,WV,"Hampshire County, WV","54,811",12.2
54029,WV,"Hancock County, WV","51,017",18.5
54031,WV,"Hardy County, WV","46,658",14.5
54033,WV,"Harrison County, WV","53,909",22.5
54035,WV,"Jackson County, WV","50,808",17.1
54037,WV,"Jefferson County, WV","75,225",30.8
54039,WV,"Kanawha County, WV","48,334",24.9
54041,WV,"Lewis County, WV","46,895",13.3
54043,WV,"Lincoln County, WV","43,198",8.7
54045,WV,"Logan County, WV","38,533",10
54047,WV,"McDowell County, WV","29,106",5.4
54049,WV,"Marion County, WV","51,300",23.4
54051,WV,"Marshall County, WV","53,145",18.5
54053,WV,"Mason County, WV","47,753",12.4
54055,WV,"Mercer County, WV","41,794",20
54057,WV,"Mineral County, WV","49,704",14.7
54059,WV,"Mingo County, WV","34,698",9.5
54061,WV,"Monongalia County, WV","55,652",41.3
54063,WV,"Monroe County, WV","44,655",13.8
54065,WV,"Morgan County, WV","50,660",17.3
54067,WV,"Nicholas County, WV","40,023",15.2
54069,WV,"Ohio County, WV","50,390",30.8
54071,WV,"Pendleton County, WV","43,451",14.2
54073,WV,"Pleasants County, WV","54,972",12.9
54075,WV,"Pocahontas County, WV","39,454",16.3
54077,WV,"Preston County, WV","50,821",15.4
54079,WV,"Putnam County, WV","66,991",26.7
54081,WV,"Raleigh County, WV","45,386",18.3
54083,WV,"Randolph County, WV","46,285",16.3
54085,WV,"Ritchie County, WV","46,131",10.5
54087,WV,"Roane County, WV","41,671",12.4
54089,WV,"Summers County, WV","37,000",13.9
54091,WV,"Taylor County, WV","48,294",17.2
54093,WV,"Tucker County, WV","47,222",17.5
54095,WV,"Tyler County, WV","48,345",13.9
54097,WV,"Upshur County, WV","45,074",16.8
54099,WV,"Wayne County, WV","42,095",15.1
54101,WV,"Webster County, WV","34,385",9.3
54103,WV,"Wetzel County, WV","46,824",12.7
54105,WV,"Wirt County, WV","48,627",9.7
54107,WV,"Wood County, WV","49,209",21.8
54109,WV,"Wyoming County, WV","42,761",9.5
55001,WI,"Adams County, WI","53,156",12.4
55003,WI,"Ashland County, WI","47,202",21.1
55005,WI,"Barron County, WI","54,372",19.9
55007,WI,"Bayfield County, WI","58,065",30.5
55009,WI,"Brown County, WI","65,494",29.6
55011,WI,"Buffalo County, WI","58,407",17.9
55013,WI,"Burnett County, WI","51,519",20
55015,WI,"Calumet County, WI","80,354",28.7
55017,WI,"Chippewa County, WI","60,713",20.1
55019,WI,"Clark County, WI","54,296",11.5
55021,WI,"Columbia County, WI","69,219",23.2
55023,WI,"Crawford County, WI","51,919",17.8
55025,WI,"Dane County, WI","77,828",50.7
55027,WI,"Dodge County, WI","61,730",16.5
55029,WI,"Door County, WI","64,217",32.1
55031,WI,"Douglas County, WI","55,651",24
55033,WI,"Dunn County, WI","61,506",28
55035,WI,"Eau Claire County, WI","64,972",31.8
55037,WI,"Florence County, WI","58,270",18.3
55039,WI,"Fond du Lac County, WI","65,905",22.7
55041,WI,"Forest County, WI","48,964",15.6
55043,WI,"Grant County, WI","56,418",23
55045,WI,"Green County, WI","64,319",23
55047,WI,"Green Lake County, WI","59,458",19.3
55049,WI,"Iowa County, WI","67,390",24.3
55051,WI,"Iron County, WI","48,813",20
55053,WI,"Jackson County, WI","57,247",14.4
55055,WI,"Jefferson County, WI","71,098",24.8
55057,WI,"Juneau County, WI","55,787",13.6
55059,WI,"Kenosha County, WI","66,460",25.7
55061,WI,"Kewaunee County, WI","65,879",19.1
55063,WI,"La Crosse County, WI","59,758",34.3
55065,WI,"Lafayette County, WI","59,128",18.9
55067,WI,"Langlade County, WI","49,597",16.5
55069,WI,"Lincoln County, WI","60,728",18.3
55071,WI,"Manitowoc County, WI","61,326",19.9
55073,WI,"Marathon County, WI","66,092",25.6
55075,WI,"Marinette County, WI","54,404",15
55077,WI,"Marquette County, WI","56,790",14.2
55078,WI,"Menominee County, WI","40,300",17.2
55079,WI,"Milwaukee County, WI","53,505",30.5
55081,WI,"Monroe County, WI","60,296",19.9
55083,WI,"Oconto County, WI","66,401",16
55085,WI,"Oneida County, WI","62,765",27.1
55087,WI,"Outagamie County, WI","66,994",28.9
55089,WI,"Ozaukee County, WI","90,446",48.4
55091,WI,"Pepin County, WI","62,675",19.2
55093,WI,"Pierce County, WI","75,368",28.2
55095,WI,"Polk County, WI","63,910",20.4
55097,WI,"Portage County, WI","58,248",32
55099,WI,"Price County, WI","48,761",16.9
55101,WI,"Racine County, WI","61,691",24.7
55103,WI,"Richland County, WI","51,295",18.9
55105,WI,"Rock County, WI","61,624",21.8
55107,WI,"Rusk County, WI","49,860",15.8
55109,WI,"St. Croix County, WI","87,098",33.7
55111,WI,"Sauk County, WI","63,752",23.8
55113,WI,"Sawyer County, WI","53,908",23.2
55115,WI,"Shawano County, WI","58,982",16.1
55117,WI,"Sheboygan County, WI","62,108",23.9
55119,WI,"Taylor County, WI","52,419",14.7
55121,WI,"Trempealeau County, WI","61,687",19.4
55123,WI,"Vernon County, WI","56,272",21.8
55125,WI,"Vilas County, WI","55,576",27.1
55127,WI,"Walworth County, WI","64,682",28.3
55129,WI,"Washburn County, WI","52,735",22.3
55131,WI,"Washington County, WI","81,928",30.7
55133,WI,"Waukesha County, WI","91,070",43.8
55135,WI,"Waupaca County, WI","61,773",19.1
55137,WI,"Waushara County, WI","55,476",15.7
55139,WI,"Winnebago County, WI","59,643",27.3
55141,WI,"Wood County, WI","57,325",21.6
56001,WY,"Albany County, WY","52,216",49.9
56003,WY,"Big Horn County, WY","53,018",18.8
56005,WY,"Campbell County, WY","83,997",19.2
56007,WY,"Carbon County, WY","61,626",20.3
56009,WY,"Converse County, WY","72,481",17.2
56011,WY,"Crook County, WY","64,120",22.4
56013,WY,"Fremont County, WY","57,953",23.5
56015,WY,"Goshen County, WY","55,540",24.5
56017,WY,"Hot Springs County, WY","52,344",23.1
56019,WY,"Johnson County, WY","57,224",28.8
56021,WY,"Laramie County, WY","69,613",28.7
56023,WY,"Lincoln County, WY","71,269",22.6
56025,WY,"Natrona County, WY","66,104",22.7
56027,WY,"Niobrara County, WY","48,513",16.6
56029,WY,"Park County, WY","59,494",32.1
56031,WY,"Platte County, WY","57,425",21.7
56033,WY,"Sheridan County, WY","64,030",30
56035,WY,"Sublette County, WY","78,055",25.2
56037,WY,"Sweetwater County, WY","80,639",22
56039,WY,"Teton County, WY","98,837",57.4
56041,WY,"Uinta County, WY","70,756",15.4
56043,WY,"Washakie County, WY","55,122",21.5
56045,WY,"Weston County, WY","59,410",19.2
