,BreweryName,BreweryType,Latitude,Longitude,County,State
1074,Mash Lab Brewing,micro,40.4386997959184,-104.967793571429,,
1075,BierWerks,brewpub,38.9941414,-105.0519462,,
1076,Ute Pass Brewing Co,brewpub,38.9944899,-105.05133569001,Teller,CO
1077,Tumbleweed Brewing and Wine Company,brewpub,40.1246275918367,-102.723886530612,Yuma,CO
1078,Broken Symmetry Gastro Brewery,brewpub,41.3709733353379,-73.4142477614171,Fairfield,CT
1079,Thomas Hooker Brewing Co LLC,micro,41.8089235,-72.7115431,,
1080,Thimble Island Brewery,micro,41.2969578585427,-72.7720276806763,New Haven,CT
1081,Stony Creek Brewery,regional,41.27475355,-72.8133036551208,New Haven,CT
1082,Aspetuck Brew Lab,micro,41.1544649,-73.2357109,,
1083,Brewport Brewing Co,brewpub,41.170877,-73.1923862727273,Fairfield,CT
1084,Charter Oak Brewing Company LLC,contract,41.3961903023823,-73.4042171054818,Fairfield,CT
1085,Black Pond Brews,micro,41.8047008489267,-71.8839447345293,Windham,CT
1086,BADSONS Beer Co,micro,41.3513647,-73.1322771,New Haven,CT
1087,Olde Burnside Brewing Co.,micro,41.7850567012493,-72.6002223820893,,
1088,Armada Brewing,contract,41.2900430077911,-72.8739756331215,New Haven,CT
1089,Overshores Brewing Co,micro,41.2900430077911,-72.8739756331215,New Haven,CT
1090,Cold Creek Brewery,micro,41.9209531,-72.456028,Tolland,CT
1091,Powder Hollow Brewery,micro,41.9896523,-72.5778709,,
1092,Cambridge House Brew Pub - Granby,brewpub,41.9663141364589,-72.7925953940791,Hartford,CT
1093,Counterweight Brewing Company,micro,41.3932116686678,-72.9195534130741,,
1094,Hanging Hills Brewing Company,micro,41.7448124315195,-72.6701173267628,Hartford,CT
1095,Hog River Brewing Co,micro,41.7579985579,-72.7018274498041,Hartford,CT
1096,Stubborn Beauty Brewing,micro,41.5723325262957,-72.6599074160136,Middlesex,CT
1097,Kinsmen Brewing,micro,41.566794731666,-72.9027141039072,,
1098,Five Churches Brewing,brewpub,41.662994,-72.782706,Hartford,CT
1099,BruRm At Bar,brewpub,41.3061639,-72.9302577,New Haven,CT
1100,Iron Brewing Company,brewpub,41.0988878749382,-73.4173495360772,Fairfield,CT
1101,Epicure Brewing,micro,41.5252134090909,-72.0743747727273,New London,CT
1102,These Guys Brewing Company,brewpub,41.5248764584876,-72.0747435228004,,
1103,Lasting Brass Craft Brewing,micro,41.5801589,-73.0716733,New Haven,CT
1104,Cottrell Brewing Co,micro,41.370676,-71.834289,,
1105,The Crossings Restaurant and Brewpub,brewpub,41.9144568,-71.9081681,Windham,CT
1106,Nod Hill Brewery,micro,41.2731614754047,-73.4438849111635,,
1107,Fox Farm Brewery,micro,41.4837007101622,-72.2678850580078,,
1108,Connecticut Valley Brewing Company,micro,41.8487282897209,-72.5714790446604,Hartford,CT
1109,Witchdoctor Brewing Company,micro,41.6016981315789,-72.8814255526316,Hartford,CT
1110,Half Full Brewery,micro,41.039332258981,-73.5495913458561,Fairfield,CT
1111,Lock City Brewing,micro,41.0770565216944,-73.5195579400781,,
1112,Fairfield Craft Ales,micro,41.1756581581267,-73.147028319681,Fairfield,CT
1113,Two Roads Brewing Co,regional,41.184374,-73.151247,Fairfield,CT
1114,Broad Brook Brewing Company,micro,41.9620078477925,-72.6626646301082,Hartford,CT
1115,Cliffside Brewing,micro,41.4566458293791,-72.8236736045008,,
1116,Brass Works Brewing Company LLC,micro,41.5974763265155,-73.0575366209305,,
1117,Beaver Beer Co,contract,41.12587,-73.311685,Fairfield,CT
1118,Boondoggle Brewing,contract,41.6838886994306,-72.6645867664619,,
1119,Willimantic Brewing Co and Main Street Cafe,brewpub,41.7131866,-72.2171493809593,Windham,CT
1120,Shebeen Brewing Company,micro,41.575855,-73.000062,New Haven,CT
1121,New England Brewing Co,micro,41.3385894166302,-72.980464057841,New Haven,CT
1122,Woodbury Brewing Company,brewpub,41.5385323,-73.2070509,Litchfield,CT
1123,Dewey Beer Co.,brewpub,38.6961465,-75.07497503008,Sussex,DE
1124,16 Mile Brewing Co,micro,38.6788938,-75.3781643624989,Sussex,DE
1125,Pizza By Elizabeths,brewpub,39.7756024886891,-75.5956684811067,New Castle,DE
1126,Volunteer Brewing Company,micro,39.4494278585822,-75.7195916061529,New Castle,DE
1127,Mispillion River Brewing,micro,38.9307888466891,-75.450838711807,Kent,DE
1128,Dogfish Head Craft Brewery,regional,38.76691205,-75.3115820590213,Sussex,DE
1129,Iron Hill Brewery & Restaurant - Newark,brewpub,39.6834128,-75.7468068,New Castle,DE
1130,38Â°-75Â° Brewing,brewpub,38.7074994,-75.090191,,
1131,Dogfish Head Brewings & Eats,brewpub,38.7151767,-75.08731545,Sussex,DE
1132,Fins Big Oyster Brewery,brewpub,38.7074994,-75.090191,Sussex,DE
1133,Iron Hill Brewery & Restaurant - Rehoboth Beach,brewpub,38.7074994,-75.090191,,
1134,Blue Earl Brewing Company,micro,39.2809684444444,-75.6241805555556,Kent,DE
1135,Brick Works Brewing and Eats,brewpub,39.298259951947,-75.6008012376838,,
1136,Stitch House Brewery,brewpub,39.7438473029416,-75.5490871634984,New Castle,DE
1137,Dew Point Brewing,brewpub,39.8100606,-75.6729188,New Castle,DE
1138,Bardo Brewpub,micro,38.8716537346939,-77.0065830204082,,
1139,AdMerk Corp. Inc.,contract,38.89742205,-77.0094205,District of Columbia,DC
1140,Bluejacket,brewpub,38.8750965,-77.0006981,,
1141,District ChopHouse and Brewery,brewpub,38.8965132,-77.0216694,District of Columbia,DC
1142,Gordon Biersch Brewery Restaurant - Washington,brewpub,38.8971375,-77.0243479,,
1143,Hellbender Brewing Company,micro,38.9603005,-77.0053314,,
1144,Right Proper Brewing Company,micro,38.9267988,-76.9930707764239,District of Columbia,DC
1145,Right Proper Brewing Company,brewpub,38.9154119,-77.0213751,,
1146,The Public Option,brewpub,38.926148,-76.9817377,,
1147,Capitol City Brewing Co,contract,38.8979293,-77.0082686,,
1148,Gordon Biersch Brewery Restaurant - Navy  Yard,brewpub,38.8766834,-77.0052971,District of Columbia,DC
1149,Oyster City Brewing Company,micro,29.7259561983391,-84.9850438892128,Franklin,FL
1150,Ragtime Tavern Seafood and Grill,brewpub,30.3247964,-81.3964898,Duval,FL
1151,Funky Buddha Lounge & Brewery,large,26.3640441,-80.0805397,Palm Beach,FL
1152,Copperpoint Brewing Company,micro,26.5590774285714,-80.073376,Palm Beach,FL
1153,Motorworks Brewing,micro,27.4908762853266,-82.57129,,
1154,"3 Keys Brewing Company, LLC",brewpub,27.4964502551051,-82.5339350162344,,
1155,Darwin Brewing Co,micro,27.4843298838169,-82.5704045764443,Manatee,FL
1156,Good Liquid Brewing Company,micro,27.470805,-82.575274,Manatee,FL
1157,Naughty Monk Brewery L.L.C.,micro,27.4519957,-82.4324118,Manatee,FL
1158,Marker 48 Brewing LLC,micro,28.5396995,-82.4012824,Hernando,FL
1159,Florida Beer Co,regional,28.398461,-80.611259,Brevard,FL
1160,Big Storm Brewing,micro,26.5609342,-81.9557454,,
1161,Big Blue Brewing,brewpub,26.56445894862,-81.952426390216,,
1162,Cocoa Beach Brewing Co,brewpub,28.3213572,-80.6090792,Brevard,FL
1163,Dirty Oar Beer Company,micro,28.355795,-80.7473064,,
1164,Big Bear Brewing Co,brewpub,26.2992083,-80.2505088,Broward,FL
1165,Copp Brewery & Winery,micro,28.8947262591425,-82.5873807162491,Citrus,FL
1166,Nature Coast Brewing Company,micro,28.8991795698048,-82.5931783969222,Citrus,FL
1167,3 Sons Brewing Co.,proprietor,26.0480023822368,-80.1436102851501,Broward,FL
1168,Persimmon Hollow Brewing,micro,29.0272682190265,-81.3037205782236,,
1169,Saltwater Brewery,micro,26.4619509,-80.0913747,Palm Beach,FL
1170,Caledonia Brewing,micro,28.01394225,-82.7840735,,
1171,Cueni Brewing Co.,micro,28.0144036833562,-82.7892842320147,Pinellas,FL
1172,Dunedin Brewery & Public House,brewpub,28.0141823132337,-82.7878256086413,,
1173,Soggy Bottom Brewing Co.,micro,28.0152064022556,-82.7827198075155,,
1174,Woodwright Brewing Company,micro,28.0153997211397,-82.787809750721,Pinellas,FL
1175,Wolf Branch Brewing Co.,micro,28.8538698367347,-81.6855684693878,Lake,FL
1176,Cafe Karibo,brewpub,30.6716253000455,-81.4630029055046,,
1177,The Amelia Tavern,brewpub,30.6710604477391,-81.4623627230273,Nassau,FL
1178,Amelia Island Brewing Company,brewpub,30.6710604477391,-81.4623627230273,,
1179,Invasive Species Brewing,micro,26.1298369,-80.1418016,Broward,FL
1180,Tarpon River Brewing,micro,26.1146209161835,-80.1459556172394,,
1181,Fort Myers Brewing,micro,26.5611037,-81.7619411,Lee,FL
1182,Millennial Brewing Company,micro,26.6429182,-81.8643460982227,Lee,FL
1183,"Sailfish Brewing Company, llc",micro,27.4490385447657,-80.3243182812509,St. Lucie,FL
1184,Props Craft Brewery Taproom,micro,30.4241168932814,-86.6496223725262,Okaloosa,FL
1185,Alligator Brewing / Tall Paul's Brewhouse,micro,29.6502615,-82.3222523,,
1186,Cypress and Grove Brewing Company,micro,29.661257,-82.328751,Alachua,FL
1187,First Magnitude Brewing Company,micro,29.6398302153528,-82.3242990762445,Alachua,FL
1188,Swamp Head Brewery,micro,29.6142515,-82.3736302,Alachua,FL
1189,Hollywood Brewing Co,micro,26.0405657,-80.1658845,Broward,FL
1190,Department Coffee,contract,26.0261832406292,-80.1683619916553,,
1191,Islamorada Beer Company,micro,24.9552722,-80.5805987,Monroe,FL
1192,Engine 15 Brewing Company,brewpub,30.2882669,-81.3923194,Duval,FL
1193,Green Room Brewing,micro,30.2903347142857,-81.3923014285714,Duval,FL
1194,Southern Swells Brewing Company,micro,30.2882669,-81.3923194,,
1195,Zeta Brewing Company,brewpub,30.2903879591837,-81.3902910408163,Duval,FL
1196,River City Brewing Co,brewpub,30.3186263877551,-81.6611172653061,Duval,FL
1197,Aardwolf Brewing Company,micro,30.3108962,-81.6545197,Duval,FL
1198,Anheuser-Busch Inc â Jacksonville,large,30.4319552,-81.6481156,Duval,FL
1199,Bold City Brewery,micro,30.326002,-81.656519,,
1200,Intuition Ale Works,micro,30.3233619166667,-81.6449079166667,,
1201,Intuition Ale Works Production Facility,micro,30.3179953809524,-81.6970237142857,,
1202,Veterans United Craft Brewery,micro,30.2008038,-81.5570848,Duval,FL
1203,Wicked Barley Brewing Co.,brewpub,30.2208765,-81.5779846,Duval,FL
1204,Seven Bridges Grille and Brewery,brewpub,30.2612958196082,-81.5531219312785,Duval,FL
1205,Civil Society Brewing Co,micro,26.8896463576254,-80.1146257093665,Palm Beach,FL
1206,Inlet Brewing Co,proprietor,26.9600304760994,-80.1001138878267,Palm Beach,FL
1207,Bone Island Brewing,micro,24.5614170685523,-81.7965146398266,Monroe,FL
1208,Waterfront Brewery LLC,brewpub,24.561016,-81.801344,,
1209,First Flight Island Restaurant & Brewery,brewpub,24.557321,-81.805413,,
1210,Halpatter Brewing Company,micro,30.1905038833906,-82.6365459447881,,
1211,Mathews Brewing Company,micro,26.6136144,-80.0581924507341,,
1212,Swan Brewing,micro,28.0460088798496,-81.9574616696244,Polk,FL
1213,Craft Life Brewing,micro,28.1961455195403,-82.4647787316792,Pasco,FL
1214,In the Loop Brewing,micro,28.2053085760618,-82.4627979884398,Pasco,FL
1215,Great Chicago Fire Brewery and Tap Room,brewpub,28.8102395102041,-81.8767662040816,,
1216,Hourglass Brewing,micro,28.7036668145749,-81.3450528024429,Seminole,FL
1217,Crooked Rooster Brewery LLC.,micro,30.2707152,-82.1223325,,
1218,Mad Beach Brewing,micro,27.7865945,-82.7835534,Pinellas,FL
1219,Hell 'n Blazes Brewing Company,micro,28.0783524492751,-80.6045506735687,Brevard,FL
1220,Intracoastal Brewing Co.,micro,28.1206522,-80.7039168,Brevard,FL
1221,Abbey Brewing Co,contract,25.7890381,-80.1402943,Miami-Dade,FL
1222,Bousa Brewing Company,micro,25.8414586990821,-80.1894101699335,,
1223,Concrete Beach Brewery,micro,25.800254,-80.2009170923563,,
1224,J Wakefield Brewing,micro,25.7995437,-80.1975286711708,Miami-Dade,FL
1225,Lincoln's Beard Brewing Co.,micro,25.732096,-80.3143531,Miami-Dade,FL
1226,NightLife Brewing Co,micro,25.7800687040816,-80.2213134285714,Miami-Dade,FL
1227,Titanic Brewing Co,brewpub,25.719812,-80.271314,,
1228,Veza Sur Brewing Co,large,25.8008973265306,-80.1961487142857,,
1229,Wynwood Brewing Company,micro,25.8003759,-80.2044925,Miami-Dade,FL
1230,Brew Angels LLC,brewpub,30.621944,-87.038565,Santa Rosa,FL
1231,Riptide Brewing Company,micro,26.1508859591837,-81.7949267959184,,
1232,New Smyrna Beach Brewing Co,micro,29.02541495,-80.9223638359946,Volusia,FL
1233,Infinite Ale Works,micro,29.1244956,-82.1362315,Marion,FL
1234,Big Storm Brewing,micro,28.1919217801414,-82.6261876198197,Pasco,FL
1235,Legacy Caribbean Craft Brewery,micro,25.8950665,-80.2626834,Miami-Dade,FL
1236,Redlight Redlight Beer Parlour and Brewery,micro,28.567899,-81.3485175701754,,
1237,Half Barrel Beer Project,brewpub,28.4344107302959,-81.4660672217048,Orange,FL
1238,Ivanhoe Park Brewing Company,micro,28.5631918,-81.3718448,,
1239,Ocean Sun Brewing,micro,28.5243367,-81.3249533,Orange,FL
1240,"Orlando Brewing Partners, Inc.",micro,28.5269182574091,-81.3830449947888,,
1241,RockPit Brewing,micro,28.5110165711627,-81.3788259172192,,
1242,Ten 10 Brewing Co,brewpub,28.5639768888889,-81.3659204444445,Orange,FL
1243,Whisper Creek Farm: Kitchen and Brewery,brewpub,28.40168865,-81.4286180077757,Orange,FL
1244,Beachside Brew Pub,micro,29.326634,-81.057048,Volusia,FL
1245,Alcatraz Brewing,micro,29.6178119569148,-81.1928702816799,Flagler,FL
1246,De Bine Brewing Company,micro,28.07847685,-82.767616779504,Pinellas,FL
1247,Palm Harbor Brewery,brewpub,28.0770723673469,-82.7668852857143,Pinellas,FL
1248,Fishale Taphouse and Grill,brewpub,30.1823237,-85.7855375,Bay,FL
1249,Uncle Ernies Bayfront Grill & Brew House,contract,30.1698125,-85.702765,Bay,FL
1250,Gulf Coast Brewery LLC,micro,30.4179910292336,-87.2055227418521,,
1251,McGuire's Irish Pub and Brewery - Pensacola,brewpub,30.4180618,-87.2024655,,
1252,Perfect Plain Brewing Co.,micro,30.4132165,-87.214831,Escambia,FL
1253,Spahr Brewing Company,micro,30.4418437625899,-87.2566306330935,,
1254,Two Henrys Brewing Company,micro,28.0158875,-82.1366836,Hillsborough,FL
1255,Odd Breed Wild Ales,micro,26.2323404937182,-80.1247919998543,Broward,FL
1256,26 Degree Brewing Company,micro,26.2316338,-80.1224169,Broward,FL
1257,HopLife Brewing Company,micro,27.3298822995776,-80.4086500079585,St. Lucie,FL
1258,Side Door Brewing Company,micro,27.3057566440496,-80.3079342000429,St. Lucie,FL
1259,Leaven Brewing Co.,micro,27.8538137055448,-82.3141746682522,Hillsborough,FL
1260,Crooked Thumb Brewery,micro,27.9874212,-82.6986687,,
1261,troubled waters brewing co.,contract,27.9907332857143,-82.6939118571429,Pinellas,FL
1262,Bog Brewing Company,micro,29.8908994,-81.3267969,St. Johns,FL
1263,Dog Rose Brewing Company,micro,29.8894814642857,-81.3130666785714,St. Johns,FL
1264,Cycle Brewing Production and Warehouse,micro,27.766635437218,-82.6622215778581,Pinellas,FL
1265,"Dissent Craft Brewing Company, LLC",micro,27.8222578098218,-82.6699867630801,Pinellas,FL
1266,3 Daughters Brewing,micro,27.7689902244898,-82.6629721020408,Pinellas,FL
1267,Cage Brewing,micro,27.770292,-82.660409,Pinellas,FL
1268,Green Bench Brewing Co,micro,27.7717121,-82.65067185,,
1269,Overflow Brewing Company,micro,27.7719674285714,-82.644494,Pinellas,FL
1270,Pesky Pelican Brewpub,brewpub,27.7824819310345,-82.7374394827586,Pinellas,FL
1271,Pinellas Ale Works,micro,27.7701286326531,-82.6597328979592,,
1272,Right Around The Corner,micro,27.7709513673469,-82.6636939387755,,
1273,St. Pete Brewing Company,micro,27.77179015,-82.641020875248,,
1274,Urban Comfort Restaurant and Brewery,brewpub,27.771098,-82.668678,Pinellas,FL
1275,Inner Compass Brewing,micro,28.810888,-81.270294,,
1276,Sanford Brewing Company,brewpub,28.808877,-81.265044,Seminole,FL
1277,WopsHops Brewing Company,brewpub,28.8087552889962,-81.2648542202581,,
1278,Brew Life Brewing,micro,27.2700131176471,-82.4975180588235,Sarasota,FL
1279,JDub's Brewing Co.,micro,27.3487779832697,-82.5252582277781,,
1280,Sarasota Brewing Co,brewpub,27.2600789696686,-82.5163258989692,Sarasota,FL
1281,Calusa Brewing Company,micro,27.269363,-82.483799,,
1282,Pareidolia Brewing Co.,brewpub,27.810845559901,-80.4664565859044,,
1283,Inoculum Ale Works,micro,28.6060793,-82.551896,Hernando,FL
1284,Mastry's Brewing Co,micro,27.74434,-82.751357,Pinellas,FL
1285,Cycle Brewing,micro,27.7709069,-82.6409282,,
1286,Flying Boat Brewing Company,micro,27.7828457080974,-82.657199693093,,
1287,Proof Brewing Co,micro,30.4329351226509,-84.2911601134599,Leon,FL
1288,Ology Brewing Co,micro,30.456465167236,-84.2815823956569,Leon,FL
1289,"Angry Chair Brewing, LLC.",micro,28.005127,-82.459381,Hillsborough,FL
1290,Southern Brewing & Winemaking Brewery,brewpub,27.9495902,-82.4500207,Hillsborough,FL
1291,7venth Sun Tampa,micro,27.9495902,-82.4500207,Hillsborough,FL
1292,Brew Bus Brewing,brewpub,27.9826232,-82.4586495,,
1293,Cigar City Brewing Co,regional,27.959172,-82.509195,Hillsborough,FL
1294,Coppertail Brewing,micro,27.956553,-82.430498,,
1295,D. G. Yuengling and Son Inc,regional,28.0476797755102,-82.4260891836735,Hillsborough,FL
1296,Hidden Springs Ale Works,micro,27.9587823061224,-82.4600853673469,Hillsborough,FL
1297,Mr Dunderbaks Biergarten and Brewery / Dunderbrau Brewing,brewpub,28.0823729310345,-82.4138298965517,,
1298,Ulele Spring Brewery,brewpub,27.9599097,-82.4628190391185,Hillsborough,FL
1299,Zydeco Brew Werks,brewpub,27.9603437959184,-82.4378322857143,Hillsborough,FL
1300,Saint Somewhere Brewing Co,micro,28.1461555102041,-82.7533537346939,,
1301,Silverking Brewing Company,micro,28.1450902653061,-82.7532536938776,Pinellas,FL
1302,Two Frogs Brewing Company,micro,28.1463248181818,-82.7550308787879,,
1303,Escape Brewing Company,micro,28.1803657472859,-82.6528439122286,Pasco,FL
1304,Bullfrog Creek Brewing Company,micro,27.9229731,-82.2695872,,
1305,Three Bridges Brewing / Off the Wagon Brewery,brewpub,27.0497931,-82.3913649,Sarasota,FL
1306,American Icon Brewery,brewpub,27.6367436059729,-80.3955066999903,,
1307,Walking Tree Brewery,micro,27.6455742,-80.4185247525615,,
1308,Dixie Grill & Brewery,brewpub,26.667349,-80.055437,Palm Beach,FL
1309,West Palm Beach Brewery & Wine Vault,brewpub,26.7110654,-80.05314345,Palm Beach,FL
1310,Crooked Can Brewing Co,micro,28.5639024,-81.590376,Orange,FL
1311,Grove Roots Brewing,micro,28.0197724736842,-81.7304932631579,Polk,FL
1312,The Ravenous Pig / Cask & Larder,brewpub,28.5933111,-81.3558211,Orange,FL
1313,The Bear And Peacock,micro,28.5929429,-81.3566559,,
1314,Zephyrhills Brewing Company,proprietor,28.2344403872726,-82.1792178291844,Pasco,FL
1315,MillerCoors Brewing Co - Albany,large,31.5854934285396,-84.0820312571752,,
1316,Pretoria Fields Collective,micro,31.5785829366279,-84.1495930042213,Dougherty,GA
1317,Currahee Brewing Company,micro,34.0711104,-84.2967826,Fulton,GA
1318,Jekyll Brewing,micro,34.0816562,-84.2536638,,
1319,Southern Brewing Company,micro,33.9811401213053,-83.3500228701351,,
1320,Akademia Brewing Company,brewpub,33.9427028863025,-83.4715375370739,,
1321,Creature Comforts Brewing Co.,regional,33.9591987142857,-83.380087,Clarke,GA
1322,Terrapin Beer Co,large,33.9885289006211,-83.3977928447205,Clarke,GA
1323,Max Lager's Wood Fired Grill & Brewery,brewpub,33.76333225,-84.3870607355802,,
1324,SweetWater Brewing Co,regional,33.80802235,-84.3810721937623,Fulton,GA
1325,Monday Night Brewing - Garage,micro,33.7290642941176,-84.4161772352941,Fulton,GA
1326,Eventide Brewing Co,micro,33.72670205,-84.3770629097993,Fulton,GA
1327,Monday Night Brewing,micro,33.79480405,-84.4098921239911,,
1328,Orpheus Brewing,micro,33.79314935,-84.3685805104894,Fulton,GA
1329,Park Tavern Brewery,brewpub,33.781867,-84.377744,Fulton,GA
1330,Red Brick Brewing Co / Atlanta Brewing Co,micro,33.81830375,-84.4345413838986,Fulton,GA
1331,Second Self Brewing,micro,33.8055922,-84.4300619376943,,
1332,Stats Brewpub,brewpub,33.7615549,-84.3964736,Fulton,GA
1333,The Wrecking Bar Brewpub,brewpub,33.762309,-84.3496422,Fulton,GA
